episode,timesteps,episode_reward,episode_duration,energy_consumed,final_distance,final_speed,remaining_battery,success
58,110601,2073.477687,2000,0.8099698003211993,449.19808208942413,1.1797010153532028,152024.1597430412,0.0
59,112601,2187.556007,2000,0.706867617171463,397.3114639520645,0.059267603792250156,234505.9062628294,0.0
60,113201,652.758352,600,1.008223802539146,950.055330991745,20.0,0.0,0.0
61,115201,2394.327953,2000,0.6320562530821392,297.66853898763657,0.0,294354.9975342892,0.0
62,117201,2302.112707,2000,0.589601559601193,345.8983674645424,0.0,328318.7523190469,0.0
63,119201,1934.276255,2000,0.7145469200584816,523.5625952482224,0.0,228362.4639532142,0.0
64,121201,2380.396051,2000,0.4220363494670037,315.13378769159317,0.3389393910765648,462370.9204263966,0.0
65,123201,2414.648566,2000,0.6363693384050954,337.1564671397209,0.0,736065.343557774,0.0
66,125201,2383.675892,2000,0.6856774528906897,300.3098890185356,0.0,251458.03768744617,0.0
67,127201,2333.714357,2000,0.750167128382294,322.06159830093384,0.0,199866.29729416416,0.0
68,129201,2319.640743,2000,0.8332142394799863,324.9523714184761,0.0,133428.6084160124,0.0
69,131201,1649.797878,2000,1.393873052892101,681.7015707492828,0.7934315502643585,106758.26185427092,0.0
70,133201,2382.414113,2000,0.6208416395994942,304.1839376091957,0.0,303326.68832040415,0.0
71,133741,805.429503,540,1.0002960362044977,873.7187683582306,20.0,0.0,0.0
72,135741,1851.277775,2000,1.2479874068877317,588.6208713054657,0.015879672719165683,428156.0735600853,0.0
73,136225,630.390236,484,1.0076171393728701,961.2370133399963,20.0,0.0,0.0
74,138225,2038.55265,2000,0.9601027053522774,509.0581029653549,0.06059134379029274,429757.94714045065,0.0
75,140225,2366.608175,2000,0.9468495591254228,295.78641057014465,1.8310129642486572,42520.35269966093,0.0
76,142225,2389.071058,2000,0.8969120251461129,287.0519757270813,0.0,82470.3798831094,0.0
77,144225,1811.777699,2000,1.5144348795831615,594.9466824531555,19.973537921905518,194876.314980938,0.0
78,146225,1959.714082,2000,0.7396903174112786,509.59356129169464,0.0,208247.74607098047,0.0
79,148225,2276.565999,2000,0.8276322503721477,346.7673137784004,0.0,137894.19970228305,0.0
80,149807,2087.064188,1582,1.0005960954767468,232.90226608514786,3.7483155727386475,0.0,0.0
81,151807,2056.25219,2000,0.9626215235398909,500.34986436367035,2.8132539987564087,645851.2767602402,0.0
82,153807,1959.992706,2000,1.1080704125521887,540.8474653959274,0.0,505735.59041357436,0.0
83,155807,2512.509146,2000,1.0955618709337844,265.3500437736511,0.6621871888637543,624846.4475784005,0.0
84,157807,2542.921407,2000,0.9990621830660038,254.9992874264717,0.0,607832.2673961915,0.0
85,159807,2026.594386,2000,0.7071393408352555,477.78090834617615,0.0,234288.52733179636,0.0
86,161807,1862.67496,2000,0.7228682553716707,558.9514821767807,0.0,221705.39570266215,0.0
87,163807,2343.149708,2000,1.1442626756995682,347.755528986454,1.1963170021772385,626129.8679459112,0.0
88,165114,2089.941393,1307,1.0010002032856724,231.46332800388336,5.305112600326538,0.0,0.0
89,167114,1919.603316,2000,0.9112362709299954,521.0696160793304,0.0,71010.9832560038,0.0
90,169114,2481.802328,2000,0.7223476094611698,249.40817803144455,0.0,222121.91243106188,0.0
91,171114,2483.345225,2000,0.6679389865902997,251.3621672987938,0.15058324672281742,265648.81072775996,0.0
92,173114,-1046.006583,2000,0.6270666286324011,2018.0835127830505,7.50247597694397,298346.69709407847,0.0
93,175114,2498.484004,2000,0.9248829679030949,230.94753921031952,0.0,60093.62567752479,0.0
94,175574,647.037391,460,1.0006077879568842,952.914834022522,20.0,0.0,0.0
95,177574,2489.308344,2000,0.7820743198594164,242.67509579658508,0.19921673461794853,174340.5441124656,0.0
96,179574,2512.198349,2000,0.9178968879452636,224.43877905607224,0.0,65682.48964378839,0.0
97,181574,1377.740758,2000,0.9178313037193131,791.6666865348816,0.0,65734.95702454945,0.0
98,183574,2497.892693,2000,0.857594160467952,234.60812866687775,0.0,113924.67162563706,0.0
99,185574,1942.639428,2000,0.819144321052484,514.1648501157761,0.06579524371773005,144684.5431580141,0.0
100,187574,2457.316184,2000,0.7657636306168896,259.488008916378,0.0,187389.095506487,0.0
101,189574,2476.156678,2000,0.7478993449056742,250.95905363559723,0.0,201680.5240754595,0.0
102,191574,2436.918776,2000,0.8425075980557833,265.8515274524689,0.0,125993.92155537497,0.0
103,193574,2529.355738,2000,0.8064922870056294,221.43177688121796,0.0,154806.17039549662,0.0
104,195574,2524.299617,2000,0.8186040426554468,223.35758060216904,1.6902783513069153,145116.7658756417,0.0
105,197574,2544.286123,2000,0.9462120459522121,256.8659037351608,5.676679611206055,672390.3806641134,0.0
106,199574,2472.941065,2000,0.9414802165426227,242.88911372423172,1.0585513710975647,46815.82676590145,0.0
107,201574,1215.4917,2000,0.9123258672208806,873.0672597885132,0.0,70139.30622329384,0.0
108,203574,2456.337751,2000,0.8842151667593936,254.05347347259521,0.0,92627.86659248352,0.0
109,205574,2480.271881,2000,0.9349950571777017,239.5494058728218,0.5539042875170708,52003.95425783982,0.0
110,207574,2468.628615,2000,0.8763149219405713,248.30295145511627,0.7595384120941162,98948.06244754266,0.0
111,209574,2399.371164,2000,0.931014304496102,280.1985293626785,0.0,55188.55640311865,0.0
112,211574,2388.859763,2000,1.1704914049428061,323.4666734933853,3.226865530014038,593789.5051367992,0.0
113,213574,2506.668206,2000,0.8646737897303446,229.866161942482,0.0,108260.96821572291,0.0
114,215574,2523.58567,2000,0.831473864519069,223.06658327579498,0.02384355291724205,134820.90838474425,0.0
115,217574,2489.688994,2000,0.8419859207221451,239.49068784713745,0.0,126411.26342228637,0.0
116,219574,2111.173022,2000,0.9818278301753403,421.7566251754761,0.0,14537.735859729106,0.0
117,221574,2434.774389,2000,0.9334421085072865,262.37625628709793,0.0,53246.313194170165,0.0
118,223574,2357.342853,2000,1.3250127448522826,331.430085003376,2.044804096221924,373112.259058857,0.0
119,224287,1193.983578,713,1.0023797178397147,679.4430166482925,14.150288105010986,0.0,0.0
120,226287,2589.965224,2000,0.9084183937616979,186.03060767054558,0.0,73265.28499064148,0.0
121,228287,2517.51396,2000,0.8635042321890203,274.4743824005127,0.10005590505897999,704294.4224410668,0.0
122,229360,1802.252714,1073,1.0001143193522049,375.30823051929474,1.7837585508823395,0.0,0.0
123,231360,2524.536559,2000,1.1229231099892838,257.84381479024887,0.0,612064.2142006392,0.0
124,233360,2393.018832,2000,0.4823333522533728,305.80685287714005,0.0,414133.3181973014,0.0
125,235360,2459.780727,2000,0.8658147756468091,253.25363874435425,1.8845802545547485,107348.17948255164,0.0
126,237360,2162.492036,2000,1.6046118071474138,415.07068276405334,0.0,221903.74679708233,0.0
127,239360,2494.232474,2000,1.4564088097603944,256.5403953194618,0.2229768969118595,279659.80172325653,0.0
128,241360,2451.038019,2000,1.2878675114880196,286.6223305463791,0.0,537927.4871994304,0.0
129,243360,2391.228628,2000,0.8991677349644887,285.86118668317795,0.0,80665.8120284089,0.0
130,245042,1672.025348,1682,1.0001655696524026,440.42305648326874,0.5877643451094627,0.0,0.0
131,247042,2478.215754,2000,1.2468106552182991,275.0541865825653,0.0,511992.1036941909,0.0
132,249042,2419.416114,2000,0.9651418862242956,268.46808940172195,0.0,27886.491020563724,0.0
133,251042,2273.077955,2000,0.8701905989862817,346.38579189777374,0.010537015041336417,103847.52081097434,0.0
134,252869,1595.733693,1827,1.0000399078459705,478.5682260990143,1.260855346918106,0.0,0.0
135,254730,1536.570643,1861,1.0001517419439925,508.1477165222168,7.433345913887024,0.0,0.0
136,256730,2517.567859,2000,1.766350610343436,229.3635606765747,0.0,80723.15332783434,0.0
137,258730,2566.111095,2000,1.3717010260879001,224.84931349754333,0.0,465015.3229259547,0.0
138,260730,2471.375351,2000,0.838402889924904,248.82790446281433,0.7780810445547104,129277.68806007567,0.0
139,261809,1681.098157,1079,1.0003853758164145,435.8847588300705,20.0,0.0,0.0
140,263809,2508.862525,2000,0.8492575426738918,229.53857481479645,0.0,120593.96586088654,0.0
141,265809,2500.173272,2000,0.9353645363522988,229.57894206047058,0.1936982199549675,51708.370918161614,0.0
142,267809,2462.223021,2000,0.9231497130976962,249.16382879018784,0.0,61480.229521841575,0.0
143,269809,2493.944442,2000,0.9013387432767495,234.39513891935349,0.0,78929.00537860047,0.0
144,271809,2528.257625,2000,0.8957980173909252,217.51537173986435,0.0,83361.586087261,0.0
145,273809,2686.292261,2000,1.407148455378638,163.00879418849945,0.0,437839.7599619183,0.0
146,275662,1005.19393,1853,1.0019003381947702,773.8239169120789,9.358356595039368,0.0,0.0
147,277662,1813.101254,2000,0.7697724621102076,581.3884288072586,0.0,184182.03031183424,0.0
148,279662,1817.146602,2000,0.8301175425634381,576.3541460037231,0.0,135905.96594924852,0.0
149,281662,1457.34204,2000,0.7190150548508732,761.8441879749298,0.0,224787.95611930086,0.0
150,283662,2623.421316,2000,1.621536490247563,183.7308704853058,3.4857848286628723,208527.84667507585,0.0
151,285662,1482.115724,2000,0.6722130577861842,751.7429888248444,0.0,262229.55377105233,0.0
152,287662,1307.546769,2000,0.8685433534393218,829.1913270950317,0.0,105165.3172485432,0.0
153,289662,1819.545986,2000,0.7414827340581033,579.5888453722,0.0,206813.8127535169,0.0
154,291662,2412.295348,2000,0.9011140040007207,275.2307206392288,0.03663475625216961,79108.79679942307,0.0
155,293662,2474.9148,2000,0.9836207071391908,239.79634791612625,0.0,13103.434288647979,0.0
156,295662,2494.837253,2000,0.9736884761850959,230.33295571804047,0.0,21049.21905192195,0.0
157,296498,1260.439429,836,1.0006113781758186,646.2132185697556,4.50262725353241,0.0,0.0
158,298498,2826.514646,2000,1.7508954097872889,75.78333467245102,0.0793545413762331,118456.48516092355,0.0
159,299122,997.520355,624,1.0014173958543693,777.6731550693512,7.977389693260193,0.0,0.0
160,301122,1540.645974,2000,0.7266734104699024,719.7658717632294,0.0,218661.27162407743,0.0
161,303122,2432.655192,2000,0.9443507454679226,262.88893818855286,0.0,44519.4036256602,0.0
162,305122,2412.85479,2000,0.8548488848648942,277.26244926452637,0.0,116120.89210808695,0.0
163,307122,1921.641448,2000,1.1715990853021538,557.045191526413,0.0,345272.22627729195,0.0
164,307695,902.478176,573,1.0001355067509556,825.1953721046448,8.4203040599823,0.0,0.0
165,309695,1808.215677,2000,0.7615854216361174,634.2629045248032,0.0,723617.2376675615,0.0
166,311695,2243.962554,2000,0.7526667068972924,366.82136356830597,0.16698267310857773,197866.63448216656,0.0
167,312120,727.764181,425,1.0004972173185267,912.5525057315826,20.0,0.0,0.0
168,313390,2286.091329,1270,1.9680863919297882,134.9555030465126,5.181771516799927,0.0,0.0
169,315390,2375.53834,2000,0.860555160957523,295.6356704235077,0.0,111555.87123398026,0.0
170,317390,1365.136862,2000,1.734370682183029,807.2184026241302,0.049654790200293064,202935.50744989002,0.0
171,319390,2398.409164,2000,1.9039251718404124,282.1180075407028,0.009361139382235706,50290.874916084285,0.0
172,321390,2423.923509,2000,0.8326144832490239,272.8419452905655,0.0,133908.41340078332,0.0
173,323390,2323.734196,2000,0.8637128460496263,321.37877494096756,0.0,109029.72316029866,0.0
174,325390,2371.267225,2000,0.8488997218644889,298.3531728386879,0.0,120880.22250841091,0.0
175,327390,2280.647478,2000,0.8840838185288595,341.9053629040718,0.0,92732.94517691049,0.0
176,329390,2015.302854,2000,0.8482269672791142,476.3644337654114,0.0,121418.42617670943,0.0
177,331390,2211.036485,2000,0.9155019728858329,375.14130771160126,0.0,67598.42169133415,0.0
178,333390,2412.481235,2000,0.9135102349064359,274.51613545417786,0.0,69191.81207484906,0.0
179,335390,2374.743338,2000,0.8619101827801161,295.96857726573944,0.0,110471.85377590763,0.0
180,337390,2415.915181,2000,0.9254796548785075,272.19924330711365,0.0,59616.27609719581,0.0
181,339390,2457.195247,2000,0.9122123840658716,252.2270232439041,0.0,70230.09274730278,0.0
182,341390,2420.995464,2000,0.9660642374505095,267.6294520497322,0.02134039532393217,27148.61003959264,0.0
183,343390,2439.484326,2000,0.9283421915717499,260.27029752731323,0.0,57326.24674260118,0.0
184,344313,1807.242489,923,1.0002388158697544,372.81301617622375,5.068979859352112,0.0,0.0
185,346313,2317.141894,2000,1.681677862187882,333.76751840114594,1.0630277544260025,221563.01310425237,0.0
186,348313,2323.424459,2000,0.7273756602576982,328.3526971936226,3.9172133803367615,218099.4717938414,0.0
187,350313,2060.773623,2000,1.5591950170519913,468.04386377334595,0.0,309991.41609592206,0.0
188,352313,2365.851346,2000,0.9117406266642206,297.92506992816925,0.0,70607.49866862307,0.0
189,354313,2289.573791,2000,0.8812647202453202,337.5815525650978,0.0,94988.22380374155,0.0
190,356313,2320.741665,2000,0.9883470142458755,316.6463077068329,0.0,9322.388603299976,0.0
191,358313,2351.272258,2000,1.586386835540646,321.6104060411453,0.0,280133.2743009711,0.0
192,360313,2160.820479,2000,1.216318203345896,435.2816194295883,17.868553400039673,577155.4110375284,0.0
193,362313,2579.82636,2000,1.5934370869832646,206.88506215810776,8.99760365486145,265969.1191175457,0.0
194,364313,2196.740163,2000,0.9449251948269816,380.8206170797348,0.0,44059.84413841554,0.0
195,366313,1779.697527,2000,0.7445150977227618,599.3626266717911,0.0,204387.92182179072,0.0
196,368313,2197.693811,2000,1.4421990958683106,401.02770924568176,7.27634072303772,380723.6812183134,0.0
197,370313,2249.15001,2000,0.9237045491923088,355.67139834165573,0.0,61036.3606461535,0.0
198,372313,2269.759366,2000,1.4744067596567132,362.9075959324837,0.10547199286520481,393762.6169361483,0.0
199,374313,2379.908064,2000,0.8731527259575014,292.82350838184357,0.0,101477.8192339982,0.0
200,376313,2556.257046,2000,1.5033153478906278,223.3160063624382,0.040978556498885155,334926.47265286994,0.0
201,378313,2677.357096,2000,1.592465625084967,158.18239375948906,0.0,260081.5401630261,0.0
202,380313,2427.914321,2000,0.955775527619367,264.6902874112129,0.0,35379.577904507496,0.0
203,382313,2093.397694,2000,1.2930648731182832,465.30233323574066,5.22127628326416,480347.36347371555,0.0
204,384313,2837.82719,2000,1.8405772290403908,50.481392070651054,0.0,10923.843561277996,0.0
205,386313,1769.799729,2000,0.5177093661310561,615.6487315893173,0.0,385832.5070951557,0.0
206,388313,2409.558501,2000,0.9643087551051789,273.4415531158447,0.0,28552.995915859905,0.0
207,390313,2315.373599,2000,0.8391893258130353,326.7872706055641,0.0,128648.53934956998,0.0
208,392313,2668.299418,2000,1.4646256554553114,157.9933986067772,0.0,338375.507785558,0.0
209,394313,2691.391883,2000,1.5300212542114136,154.22751009464264,0.0,214847.596608346,0.0
210,396313,2357.764248,2000,0.9374276719654341,300.67967623472214,0.0,50057.862427653534,0.0
211,398313,1640.449178,2000,0.6886886730270617,671.7743575572968,0.21039167419075966,249049.06157835017,0.0
212,400313,2141.028276,2000,0.7559593571627413,418.12142729759216,0.6814824789762497,195232.5142698048,0.0
213,402313,2433.166416,2000,0.9489699313464677,262.40330189466476,0.0,40824.054922827105,0.0
214,404313,1595.003875,2000,0.41253362865443427,708.3146274089813,0.0,469973.0970764527,0.0
215,406313,2401.414146,2000,0.903465386478688,280.5532291531563,0.0,77227.69081704954,0.0
216,408313,2396.481793,2000,0.9104288133362307,282.67235308885574,0.0,71656.94933101573,0.0
217,410313,2434.73012,2000,0.9358684953632778,262.2717171907425,0.0,51305.203709377674,0.0
218,412313,2398.993884,2000,0.875636095201132,283.15646946430206,0.0,99491.12383909317,0.0
219,414313,2595.556861,2000,1.4042106943133994,208.4406316280365,0.0,363311.84658119665,0.0
220,416313,1978.531661,2000,0.8565915335160014,494.3312108516693,0.0,114726.77318719857,0.0
221,418313,2387.447277,2000,0.8668736311572064,289.3676832318306,0.0,106501.09507423577,0.0
222,420313,2080.363293,2000,0.8018665798535743,446.1708068847656,0.0,158506.73611714103,0.0
223,422313,2543.374884,2000,0.9152606332248521,208.98489654064178,0.0,67791.49342011867,0.0
224,424313,2143.395841,2000,0.7325454018519801,418.1075692176819,0.0,213963.67851841552,0.0
225,426313,2515.344342,2000,0.8420140651574207,226.66215151548386,0.0,126388.74787406345,0.0
226,428313,2074.162725,2000,0.9188427332708434,443.42225790023804,0.0,64925.813383322864,0.0
227,430313,2134.410893,2000,0.7277623565816262,422.8413552045822,0.0,217790.11473469966,0.0
228,432313,1962.959861,2000,0.8177915622541294,504.0640980005264,0.0,145766.75019669704,0.0
229,434313,2441.881134,2000,0.8445255688244359,263.265497982502,0.0,124379.54494045037,0.0
230,436313,2434.488773,2000,0.8526246217350912,266.558401286602,0.0,117900.30261192757,0.0
231,438313,1855.106633,2000,0.9527445341979814,551.2477308511734,0.0,37804.37264161598,0.0
232,440313,2170.921961,2000,0.6812099049587805,406.91855549812317,0.0,255032.07603297484,0.0
233,442313,2169.632177,2000,0.6978263616176753,406.7257046699524,0.0,241738.91070586003,0.0
234,444313,2473.836525,2000,0.947528486635488,242.13583767414093,0.0,41977.21069161088,0.0
235,446313,2524.534355,2000,0.950003608394635,216.66531264781952,0.0,39997.113284291954,0.0
236,448313,2500.434477,2000,0.8885769614601329,231.78637772798538,0.0,89138.43083189384,0.0
237,450313,2528.754079,2000,0.9115711413082901,216.4762169122696,0.0,70743.08695336808,0.0
238,452313,2517.120377,2000,0.9599001406736638,219.87956017255783,0.0,32079.88746106848,0.0
239,454313,2491.662017,2000,0.89356746885355,235.92433333396912,0.0,85146.02491715974,0.0
240,456313,2512.882241,2000,0.9512877927316403,222.42747992277145,0.0,38969.765814686616,0.0
241,458313,2517.345619,2000,0.9362385763136901,220.94788402318954,0.0,51009.13894904677,0.0
242,460313,2222.393933,2000,0.6634547958712722,382.0642679929733,2.7674177289009094,269236.1633029834,0.0
243,462313,2585.819159,2000,0.9704236882756777,185.00427156686783,0.0,23661.049379456614,0.0
244,464313,2350.148837,2000,0.7606913656339664,313.3260905742645,0.0,191446.90749282634,0.0
245,466313,1705.172205,2000,0.17830680956816805,664.9255156517029,0.0,657354.5523454655,0.0
246,468313,2481.110622,2000,0.9458652138844077,238.58754336833954,0.0,43307.828892474136,0.0
247,470313,2518.880257,2000,0.9217217088567382,220.90626507997513,0.0,62622.632914609334,0.0
248,472313,1653.040354,2000,0.15406377407590666,692.2068893909454,0.0,676748.9807392756,0.0
249,474313,2456.159034,2000,0.9121148485117454,252.75150686502457,0.0,70308.12119060518,0.0
250,475133,1691.082012,820,1.0009278243053552,430.89357018470764,3.9809879660606384,0.0,0.0
251,477133,2420.60746,2000,0.8192600506972598,275.16717463731766,1.5042495727539062,144591.95944219097,0.0
252,479133,1676.198748,2000,0.18032698829983357,679.3414503335953,2.7057546377182007,655738.4093601326,0.0
253,481133,2324.357702,2000,0.8912822145862038,319.68511641025543,0.0,86974.22833103545,0.0
254,483133,2489.601789,2000,0.9130516174018081,235.97808927297592,0.0,69558.7060785545,0.0
255,485133,1918.834447,2000,0.5132129614766879,541.363388299942,1.554911881685257,389429.63081865024,0.0
256,487133,2510.019579,2000,0.9557156848988904,223.63990545272827,0.0,35427.45208088724,0.0
257,489133,2511.736798,2000,0.9490811269477782,223.11381250619888,0.0,40735.09844177811,0.0
258,491133,2478.962224,2000,0.9366630216041846,240.12013524770737,0.0,50669.582716653385,0.0
259,493133,2518.324379,2000,0.9586510277240521,219.3390056490898,0.0,33079.17782075893,0.0
260,495133,2539.131184,2000,0.9311630568259832,210.3099748492241,0.0,55069.55453921381,0.0
261,497133,2493.639006,2000,0.9192001969967127,233.66115242242813,0.0,64639.842402629765,0.0
262,499133,2503.602842,2000,0.9393450739548649,227.66970098018646,0.0,48523.94083610633,0.0
263,501133,2487.818137,2000,0.8835035525230247,238.35202306509018,0.0,93197.15798157976,0.0
264,503133,2483.302788,2000,0.9474855614547244,237.4071255326271,0.0,42011.550836220995,0.0
265,505133,2508.255163,2000,0.9749939888426604,223.55038672685623,0.0,20004.80892587124,0.0
266,507133,2371.842842,2000,0.7868953415285684,301.16622895002365,0.0,170483.7267771431,0.0
267,509133,2460.640823,2000,0.900870659627398,251.0698065161705,0.06648103706538677,79303.47229808116,0.0
268,511133,2396.620716,2000,0.9494892438830657,280.6472182273865,4.823998212814331,40408.60489354988,0.0
269,513133,2506.839054,2000,0.9951466677177145,223.25800359249115,0.0,3882.6658258266993,0.0
270,514855,1607.270467,1722,1.0011861592402658,472.79955446720123,7.977039813995361,0.0,0.0
271,516855,2577.300149,2000,0.9755358352043114,189.00758028030396,0.03745543770492077,19571.331836550893,0.0
272,518855,2457.434873,2000,0.923328311408968,251.55124068260193,0.0,61337.35087282658,0.0
273,520855,2494.999521,2000,0.9515042285112748,231.35970532894135,0.7626283913850784,38796.617190982804,0.0
274,522855,2506.510183,2000,0.9607138237718083,225.14493763446808,0.0,31428.940982552936,0.0
275,524855,2520.728178,2000,0.9768452808860595,217.2301635146141,0.0,18523.775291151946,0.0
276,526855,2443.22185,2000,0.973212685960185,256.15864992141724,0.0,21429.851231855144,0.0
277,528855,2508.239352,2000,0.9682969247343899,223.90063852071762,0.0,25362.46021248922,0.0
278,530312,2125.91239,1457,1.0001789703588808,213.4784236550331,0.9799905866384506,0.0,0.0
279,532312,2529.738435,2000,0.9916260466886486,211.980901658535,0.0,6699.162649081175,0.0
280,534312,2440.159228,2000,0.9464630990451107,259.0304911136627,0.0,42829.52076390949,0.0
281,536312,2479.340057,2000,0.8508072107901276,244.22409385442734,0.15703948214650154,119354.23136789877,0.0
282,538312,2446.620304,2000,0.9774632872801597,254.24616783857346,0.0,18029.37017587267,0.0
283,540312,2558.400815,2000,0.97215205768695,198.6268311738968,0.0,22278.35385044047,0.0
284,542312,2465.440133,2000,0.9699625847159782,245.2159747481346,0.0,24029.932227218214,0.0
285,543544,2044.869221,1232,1.0006927393344505,253.99906933307648,5.1527321338653564,0.0,0.0
286,545544,2383.952528,2000,0.8426699797365182,292.32338815927505,0.16575630754232407,125864.01621078685,0.0
287,547544,2366.126655,2000,0.8413156756648473,301.3046532869339,0.5405950918793678,126947.45946812196,0.0
288,549275,1429.445568,1731,1.00003968683896,561.7091506719589,0.45954499393701553,0.0,0.0
289,551275,2390.605624,2000,0.9411513673549918,284.0734049677849,0.2867894805967808,47078.90611600898,0.0
