episode,timesteps,episode_reward,episode_duration,energy_consumed,final_distance,final_speed,remaining_battery,success
1,2000,-2.411243,2000,0.012882210086955939,1527.0032286643982,0.0,789694.2319304358,0.0
2,4000,3.608839,2000,0.00982970642935268,1524.1413116455078,0.0,792136.2348565169,0.0
3,6000,512.924791,2000,0.12382078759931751,1263.7805342674255,0.0,700943.369920545,0.0
4,8000,93.568849,2000,0.061553445625214046,1476.5667915344238,8.857921361923218,750757.2434998279,0.0
5,10000,321.202102,2000,0.13669213971043973,1358.9990437030792,18.781509399414062,690646.2882316478,0.0
6,12000,-674.028012,2000,0.27955206168788516,1849.4796752929688,11.400449275970459,576358.3506496906,0.0
7,14000,-500.275493,2000,0.00703282264174431,1776.2264013290405,0.0,794373.7418866038,0.0
8,16000,-225.79259,2000,-0.057955423041875544,1642.229676246643,0.0,846364.3384335006,0.0
9,18000,411.408532,2000,0.1740674435160119,1312.024176120758,0.0,660746.0451871903,0.0
10,18551,649.337064,551,1.001617829037982,951.7659544944763,20.0,0.0,0.0
11,20551,224.241324,2000,0.21213795480616726,1403.7033319473267,0.5065076798200607,630289.6361550657,0.0
12,21297,-302.842403,746,1.0003898429559788,1427.854746580124,19.33630347251892,0.0,0.0
13,21650,51.709269,353,1.0038933882777676,1250.5792379379272,20.0,0.0,0.0
14,23650,1235.207769,2000,0.6594513162396921,875.8560419082642,0.0,272438.94700824766,0.0
15,25650,1088.019662,2000,0.8423967107482679,990.1725053787231,0.571710430085659,505986.584485271,0.0
16,27650,1612.782788,2000,0.4743128359073226,696.3298469781876,0.0,420549.731274141,0.0
17,29650,1847.113724,2000,1.059997895832742,599.748283624649,0.0,332981.0305923987,0.0
18,31650,1955.721348,2000,1.2019181448726837,538.4608805179596,2.13016077876091,229040.62883930217,0.0
19,33650,1873.88177,2000,1.446620527949419,567.0733451843262,0.0,121254.74428365735,0.0
20,35650,1744.767163,2000,0.8300556651625379,612.5489473342896,0.30902717262506485,135955.46786996772,0.0
21,37650,1800.040208,2000,0.5799377951444231,647.3039388656616,0.0,825405.3918998106,0.0
22,39650,1764.495246,2000,0.5287746644631405,617.7507787942886,0.0,376980.2684294869,0.0
23,41650,1860.144098,2000,0.8373251340214538,554.5026361942291,0.0,130139.89278283807,0.0
24,43650,1890.368739,2000,0.8723633464767606,537.6509875059128,0.06769680883735418,102109.32281859282,0.0
25,45650,1904.59983,2000,0.7495919263600197,536.6491377353668,0.0,200326.45891198385,0.0
