episode,timesteps,episode_reward,episode_duration,energy_consumed,final_distance,final_speed,remaining_battery,success
1,2000,2.631109,2000,0.008378348076145592,1524.704933166504,0.06136540789157152,793297.3215390837,0.0
2,4000,501.555938,2000,0.40160035350314416,1255.5836141109467,17.917912006378174,478719.71719748614,0.0
3,6000,-1672.388307,2000,0.5502902585759447,2335.11346578598,0.0,359767.79313924443,0.0
4,8000,0.034281,2000,0.008959535471605311,1525.9611010551453,0.0,792832.3716227163,0.0
5,10000,2.107126,2000,0.008052747728461034,1524.976372718811,0.0,793557.801817231,0.0
6,12000,492.182829,2000,0.023081085728896188,1279.187947511673,0.08321783505380154,781535.1314168832,0.0
7,14000,259.580881,2000,-0.00955439088695585,1397.12592959404,0.07280571851879358,807643.5127095641,0.0
8,16000,237.049546,2000,0.20190683495222328,1397.816777229309,7.697575688362122,638474.5320382225,0.0
9,17426,1136.895924,1426,1.0035871770469287,707.9827934503555,18.223897218704224,0.0,0.0
10,19426,1125.852427,2000,0.42890419220377457,942.0636892318726,17.69249677658081,456876.64623698103,0.0
11,21046,1479.033176,1620,1.6480808435084864,554.9174845218658,13.8206946849823,0.0,0.0
12,22502,1150.240339,1456,1.0017232816255361,701.3136595487595,15.362393856048584,0.0,0.0
13,23866,1300.627161,1364,1.0052525759799331,626.1213272809982,11.331173181533813,0.0,0.0
14,25866,1745.263137,2000,1.3785539501863067,634.9976509809494,0.08068577386438847,240430.14654525026,0.0
15,27866,1604.847917,2000,0.7149963722711095,688.2581859827042,6.5263694524765015,228002.90218311196,0.0
16,29659,881.820775,1793,1.0005117519088078,835.523933172226,7.138690948486328,0.0,0.0
17,31659,1341.099013,2000,0.9025699781287673,810.7559680938721,0.0,77944.01749698425,0.0
18,33659,2294.645896,2000,1.5810262780340671,350.0748798251152,0.0,207926.56622607767,0.0
19,35659,2310.510138,2000,1.2767635938332604,357.4700653553009,0.0,492051.01027288503,0.0
20,37659,1885.052411,2000,0.9379965338765147,537.0101630687714,0.0,49602.77289879018,0.0
21,39659,1822.804341,2000,0.9084110899306612,569.6083456277847,0.0,73271.12805547132,0.0
22,41659,1808.73932,2000,0.9903846764737033,572.5458115339279,0.0,7692.258821038024,0.0
23,43659,1905.682544,2000,0.7758181649128427,534.8030626773834,0.0,179345.4680697284,0.0
24,44630,1394.398785,971,1.0002050218799072,579.2361348867416,1.6204488277435303,0.0,0.0
25,46630,1818.539841,2000,0.9471797966159344,569.7985142469406,0.0,42256.16270725264,0.0
26,48630,1800.031853,2000,0.9893387698036038,576.9543796777725,0.0,8528.984157117098,0.0
27,50630,1962.014558,2000,1.4017934377491224,525.5145281553268,0.23209907114505768,431901.52398021275,0.0
28,52630,2210.16233,2000,1.0781238018213657,417.6570028066635,0.0,730950.9337194896,0.0
29,54630,2061.632653,2000,1.2652880001342297,482.56413638591766,0.0,549966.3724259578,0.0
30,56630,1774.703305,2000,0.9818418832936735,589.9981409311295,0.0,14526.493365061282,0.0
31,57344,1191.962452,714,1.001847082477574,680.4539859294891,17.068960666656494,0.0,0.0
32,58071,1157.193447,727,1.0000843612884043,697.8375613689423,18.23684573173523,0.0,0.0
33,60071,2423.301512,2000,1.4687758684263352,291.54834151268005,0.12283683754503727,327381.4909751748,0.0
34,60725,950.347659,654,1.000071310183202,801.2591600418091,20.0,0.0,0.0
35,61344,790.443988,619,1.0005242374890473,881.2101781368256,20.0,0.0,0.0
36,61966,811.189993,622,1.006138356863959,870.8404004573822,20.0,0.0,0.0
37,63966,2605.303963,2000,1.2303067090832012,212.60297298431396,0.0,366187.80938235135,0.0
38,65966,1871.265568,2000,0.8739003758665747,547.1310317516327,0.0,100879.6993067411,0.0
39,67966,1831.303442,2000,0.8194113701577604,569.7875171899796,0.0,144470.90387379137,0.0
40,69966,2418.155905,2000,1.1383298930661028,310.69084256887436,0.0,464491.28420266515,0.0
41,71966,2455.276442,2000,1.2575337803474982,285.9094440937042,0.03240989753976464,408270.20271968393,0.0
42,73966,2487.332652,2000,1.2882477328840913,268.43319833278656,0.13277522288262844,423631.7257781364,0.0
43,75966,2593.369665,2000,1.525288442232836,203.90557497739792,0.058759129606187344,258154.4585508974,0.0
44,77708,2231.889106,1742,1.9367716314739105,163.87513652443886,13.042452335357666,0.0,0.0
45,79708,2541.542716,2000,1.3552569136979675,238.37191611528397,0.0,332799.36383535434,0.0
