episode,timesteps,episode_reward,episode_duration,energy_consumed,final_distance,final_speed,remaining_battery,success
66,123089,2520.25922,2000,1.3356494839219963,249.40618872642517,0.0013925581879448146,378361.5380648216,0.0
67,125089,2375.599223,2000,0.6397891774908989,306.64461851119995,0.0,288168.65800728183,0.0
68,127089,2582.192921,2000,1.0969536790830205,230.55709898471832,0.35846177488565445,532966.7061587593,0.0
69,129089,2476.398427,2000,0.678001167624672,254.33378666639328,0.7516609877347946,257599.06590026466,0.0
70,131089,2635.121032,2000,1.1559677954422676,201.2242153286934,0.0,486431.3777165886,0.0
71,133089,2560.08738,2000,1.2242620465427034,235.29086261987686,0.0,496105.17890404834,0.0
72,135089,2294.133862,2000,0.5792316968394008,350.4042327404022,0.0,336614.64252847893,0.0
73,137089,2273.159631,2000,0.5859368402892642,360.5571985244751,4.21726256608963,331250.5277685889,0.0
74,139089,2585.048097,2000,0.952093404538402,236.497700214386,0.0,590293.6976814443,0.0
75,141089,2608.822306,2000,1.153163910168357,214.6214246749878,0.5316490307450294,503032.35096128867,0.0
76,143089,2615.36544,2000,1.2060088116878112,208.79732072353363,0.0,500536.92211755767,0.0
77,145089,2549.772784,2000,1.016643902326683,251.00865215063095,0.0,586282.6144358087,0.0
78,147089,2596.637098,2000,1.1062238206988755,222.98171371221542,0.20747357979416847,547405.3293540002,0.0
79,149089,2501.684042,2000,0.8692644542426777,282.31894969940186,0.09742246009409428,711681.3388462645,0.0
80,151089,2612.199478,2000,1.175977223487547,211.81071549654007,0.015787328593432903,470869.3503394273,0.0
81,153089,2270.343003,2000,0.6509555374765089,358.71512442827225,0.0,279235.5700187925,0.0
82,155089,2541.359964,2000,1.151634803333672,248.3297511935234,0.0,574854.086865676,0.0
83,157089,2549.792238,2000,1.1569789723356447,243.96049976348877,0.0,586330.6309539587,0.0
84,159089,2339.317187,2000,0.6173650117145211,325.9076178073883,0.0,306107.99062838155,0.0
85,161089,2581.087522,2000,1.0044097575027506,235.8197495341301,0.0,587352.7935226386,0.0
86,163089,2563.218172,2000,0.863398724694774,252.0577311515808,0.08540037088096142,663413.5954964218,0.0
87,165089,2581.666783,2000,1.1240176425470925,229.60028797388077,0.0,554099.5700544629,0.0
88,167089,2651.283055,2000,1.254424101731344,188.30278515815735,0.0,419496.8043516704,0.0
89,169089,2608.708544,2000,1.1075870987767458,217.00474619865417,0.0,498241.0911449727,0.0
90,171089,1908.935337,2000,0.8708496854359508,528.4192264080048,0.0,103320.25165123881,0.0
91,173089,2558.805512,2000,0.9192993458441783,251.4079436659813,0.0,579197.7958630854,0.0
92,175089,2626.577427,2000,1.0354959243128734,211.61453425884247,0.0,473740.95757048845,0.0
93,177089,2617.678446,2000,1.119153973559508,211.80839091539383,0.0,441091.5405631931,0.0
94,179089,2357.047673,2000,0.609895373679246,317.4174651503563,0.26367850601673126,312083.70105660136,0.0
95,181089,2617.644958,2000,1.141391068746204,210.76516807079315,0.0,449584.3893359222,0.0
96,183089,2310.442696,2000,0.637966218745324,339.31106328964233,0.0,289627.0250037406,0.0
97,185089,2151.300601,2000,0.6165530493818907,419.95686292648315,1.412881463766098,306757.5604944884,0.0
98,187089,2332.031475,2000,0.5526109919268398,332.78732746839523,0.1923229731619358,357911.20645852777,0.0
99,189089,2621.482991,2000,1.1448630341837585,208.7332159280777,0.0,411110.3967678898,0.0
100,191089,2651.251576,2000,1.0173442463059579,200.1969963312149,0.0,419831.5501064109,0.0
101,193089,2314.362173,2000,0.6118736139446914,338.65921944379807,2.3987625539302826,310501.10884424706,0.0
102,195089,2646.320023,2000,1.042953563281946,201.5184760093689,0.0,388530.7691858831,0.0
103,197089,2651.154348,2000,1.049781498400432,198.72672110795975,0.0,419097.7121548409,0.0
104,199089,2447.034387,2000,1.0219162770577468,302.1925762295723,2.107751816511154,455007.68214844144,0.0
105,201089,2293.721615,2000,0.6579843882910313,346.6728553175926,1.0717114806175232,273612.4893671759,0.0
106,203089,2498.411255,2000,0.8337610319483156,235.53988337516785,0.0,132991.1744413445,0.0
107,205089,2659.336094,2000,1.1039300767833697,191.93324446678162,0.05468559451401234,411617.09024980123,0.0
108,207089,2363.732188,2000,0.9611778801291709,346.75629436969757,4.985109567642212,586543.7180782609,0.0
109,209089,2545.575157,2000,1.0571846762182435,251.20384991168976,0.0,488723.3388523346,0.0
110,211089,2663.179461,2000,1.1712504738016278,186.4345148205757,0.0,431548.16586439515,0.0
111,213089,2646.883651,2000,1.1808190363338877,194.3242996931076,0.0,433788.7386664347,0.0
112,215089,2665.513579,2000,1.2513771405358398,181.3739910721779,0.12179375626146793,379157.778046294,0.0
113,217089,2341.956336,2000,0.6152903529218035,324.6902972459793,0.0,307767.71766255674,0.0
114,219089,2659.767812,2000,1.068920180181365,193.39165091514587,0.0,400615.0795699993,0.0
115,221089,2441.512796,2000,0.7628050902360473,267.53825694322586,0.11245902627706528,189755.92781116182,0.0
116,223089,2637.462833,2000,1.165185404730878,199.7673511505127,0.0,418700.6915598422,0.0
117,225089,2653.086062,2000,1.114358434769217,194.50125843286514,0.0,415671.32727812167,0.0
118,227089,2622.249766,2000,1.148601512372182,208.2178071141243,0.11474939994513988,444593.3738915763,0.0
119,229089,2672.809601,2000,1.264377606506889,177.13340744376183,0.0,376327.3494433184,0.0
120,231089,2669.525816,2000,1.288054297561099,177.54396423697472,0.0,359514.8699590495,0.0
121,233089,2547.722715,2000,1.0539014750389262,250.1470372080803,7.817622423171997,584952.6585921863,0.0
122,235089,2647.066114,2000,1.2606700402708666,190.25744497776031,0.303492471575737,431859.1151361042,0.0
123,237089,2638.559339,2000,1.2111544001052066,196.94884121418,0.954945832490921,449741.86984344776,0.0
124,239089,2663.693904,2000,1.117690815317672,188.9544054865837,0.08248458616435528,404773.86037108325,0.0
125,241089,2655.942682,2000,1.2493700054898327,186.36994063854218,0.045064808800816536,431084.6789723662,0.0
126,243089,2672.485595,2000,1.16245878627078,182.36732482910156,0.0,362592.1374980659,0.0
127,245089,2572.862738,2000,1.0862811851708871,236.0476702451706,0.0,415639.81928912847,0.0
128,247089,2596.840688,2000,1.2707986967499856,214.80736881494522,0.0,414150.4579044259,0.0
129,249089,2581.922784,2000,1.1369522455999475,229.06377911567688,0.0,478986.50255737524,0.0
130,251089,2555.37048,2000,1.3040103037949502,233.75321924686432,0.0,459461.8297644774,0.0
131,253089,2494.991382,2000,0.7538062767701026,241.24735593795776,0.0,196954.97858391923,0.0
132,255089,2686.869451,2000,1.2660445214906968,170.03463953733444,0.0,393740.29887836333,0.0
133,257089,2625.206775,2000,1.0839025992840396,209.98960733413696,0.0,481852.4423719582,0.0
134,259089,2559.702243,2000,1.1004093134832003,241.92211031913757,0.0,588108.0158934627,0.0
135,261089,2669.290425,2000,1.4974364396850766,166.83713346719742,0.0,334868.2037763528,0.0
136,263089,2556.353168,2000,0.8733933265671899,254.9210786819458,0.0,647693.2682451543,0.0
137,265089,2487.767672,2000,0.8017879872014801,242.46177077293396,0.0,158569.61023881417,0.0
138,267089,2336.063752,2000,0.6708293618299601,324.8624727129936,0.0,263336.5105360319,0.0
139,269089,2696.429822,2000,1.3689798562960573,160.05191579461098,0.0,341170.18276345055,0.0
140,271089,2348.603295,2000,0.7173541198451486,366.6008859872818,1.291513442993164,762724.3772261932,0.0
141,273089,2675.558196,2000,1.3093319907961727,173.52240532636642,0.0,370796.49318781233,0.0
142,275089,2661.40396,2000,1.3404507955135883,178.88999730348587,0.0,402773.9107358705,0.0
143,277089,2610.660711,2000,1.3191015742151055,205.43231070041656,0.3630172461271286,434550.1965846647,0.0
144,279089,2435.353009,2000,0.7765632640552536,269.92783695459366,0.41617944836616516,178749.3887557961,0.0
145,281089,2655.361236,2000,1.3595889658875073,180.9183843433857,0.1406380720436573,402603.14874495624,0.0
146,283089,2675.295526,2000,1.4440436126135903,166.74677655100822,0.0,355998.8516121015,0.0
147,285089,2665.074186,2000,1.4625091246306112,171.04988917708397,0.0,368903.7879444948,0.0
148,287089,2668.323715,2000,1.206666127580532,182.2744980454445,0.0,406736.5657486404,0.0
149,289089,2273.826045,2000,0.7221742246139772,353.4144088625908,0.0,222260.62030881832,0.0
150,291089,2700.507551,2000,1.3258775773389637,160.26335209608078,0.0729664508253336,338763.9004248546,0.0
151,293089,2693.760659,2000,1.3162120418582426,164.05699029564857,0.2571606822311878,361138.23284018086,0.0
152,295089,2281.046162,2000,0.7072410890771511,350.5503013730049,0.0,234207.12873827977,0.0
153,297089,2676.71846,2000,1.3572710465844884,170.56738212704659,1.4919115602970123,389452.7343390773,0.0
154,299089,2683.785483,2000,1.315623841885391,169.09191012382507,0.0,364550.6198787741,0.0
155,301089,2656.708207,2000,1.3355964412940657,181.6384568810463,0.9954671561717987,380238.63761020737,0.0
156,303089,2676.206663,2000,1.3536671115439465,170.9090620279312,2.035624086856842,361953.7462631166,0.0
157,305089,2686.416916,2000,1.3241714900605686,167.32603311538696,0.7901694625616074,365244.84308778704,0.0
158,307089,2704.793537,2000,1.3446091709870625,157.19804540276527,0.0454761553555727,347894.62605241017,0.0
159,309089,2385.435445,2000,0.7132947591202593,298.05294424295425,0.14580599963665009,229364.192703792,0.0
160,311089,2425.203355,2000,0.74940579172179,276.36171877384186,0.35489361733198166,200475.36662256994,0.0
161,313089,2697.850511,2000,1.3029961092611557,162.7151146531105,0.17245475202798843,376821.71381201694,0.0
162,315089,2730.959209,2000,1.3308287118725162,144.83515173196793,0.0,386370.3443525084,0.0
163,317089,2388.684686,2000,0.6674179013127504,298.720121383667,0.14009040780365467,266065.6789498,0.0
164,319089,2666.836872,2000,1.3192810558637784,177.45832353830338,0.019862160552293062,372492.52515012195,0.0
165,321089,2660.507538,2000,1.2846380700525033,182.39953368902206,0.0,444197.1466089311,0.0
166,323089,2475.545264,2000,0.8073076155405227,248.29696118831635,0.0,154153.9075675842,0.0
167,325089,2422.632227,2000,0.8129237869702165,274.47279542684555,0.0,149660.97042382872,0.0
168,327089,2487.441213,2000,0.7940354758327757,243.0109977722168,0.0,164771.61933377903,0.0
169,329089,2618.902725,2000,1.2218396772309874,206.26643300056458,0.0,433660.2516033791,0.0
170,331089,2684.140489,2000,1.2942525381682177,169.9531227350235,0.0,374602.5766964123,0.0
171,333089,2694.925926,2000,1.484610111650862,155.10712936520576,0.0,348502.9077356424,0.0
172,335089,2722.036826,2000,1.3060536573306443,150.48938244581223,0.11272489093244076,349036.8031069672,0.0
173,337089,2438.246082,2000,0.7995264236679402,267.334409058094,0.0,160378.86106564812,0.0
174,339089,2654.494168,2000,1.308835764015614,184.12964791059494,0.09629235602915287,418101.1631654616,0.0
175,341089,2478.235602,2000,0.8349410872924055,245.56946754455566,0.25376075878739357,132047.13016607566,0.0
176,343089,2465.667968,2000,0.7650351718767157,255.34573942422867,0.0,187971.8624986284,0.0
177,345089,2502.148431,2000,0.8243782576174813,234.14086550474167,0.4783428832888603,140497.39390601442,0.0
178,347089,1986.081513,2000,0.955999931293851,485.5950325727463,0.0,35200.054964918905,0.0
179,349089,2704.189804,2000,1.2654589737441952,161.49189323186874,0.30033912509679794,365596.8703645174,0.0
180,351089,2450.648465,2000,0.8606346257272056,258.07730108499527,0.6779897212982178,111492.29941823475,0.0
181,353089,2714.49001,2000,1.2728895180857696,156.03848174214363,0.0,376002.65297572786,0.0
182,355089,2722.66608,2000,1.2837710382883978,151.4085754752159,0.11983891949057579,354700.07668872474,0.0
183,357089,2723.238757,2000,1.3656708028745694,146.88625931739807,0.0,372655.19246383855,0.0
184,359089,2705.092667,2000,1.340636262905477,157.33728557825089,0.0,397249.03468460025,0.0
185,361089,2412.876941,2000,0.7770026598897256,281.14546090364456,0.7869187742471695,178397.87208821948,0.0
186,363089,2717.474839,2000,1.3477085634754677,150.79830586910248,0.0,355213.6460300245,0.0
187,365089,2396.469877,2000,0.7366918100219871,291.3641631603241,0.0,210646.5519824079,0.0
188,367089,2727.458663,2000,1.3493887237430475,145.73237299919128,0.0,350093.38666841236,0.0
189,369089,2695.688852,2000,1.298974830900195,163.93907368183136,0.0,393175.5657147953,0.0
190,371089,2731.760121,2000,1.321500175011831,144.9442058801651,0.0,371317.0051001683,0.0
191,373089,2716.168943,2000,1.388130186964284,149.43677186965942,0.0,313331.6104066226,0.0
192,375089,2750.916589,2000,1.3791994359075939,132.45510309934616,0.0,371053.95173090155,0.0
193,377089,2737.879436,2000,1.3130198340301242,142.3170492053032,0.0,331297.4130223113,0.0
194,379089,2764.349502,2000,1.4651307352210456,121.48226425051689,0.0,295479.0273378948,0.0
195,381089,2421.100601,2000,0.8303098659096809,274.36599880456924,0.7193189859390259,135752.10727225282,0.0
196,383089,2404.132106,2000,0.8275046299596397,282.9934135079384,0.0,137996.29603228855,0.0
197,385089,2725.205465,2000,1.3797954375605797,145.32875642180443,0.0,360658.6827039223,0.0
198,387089,2623.615023,2000,1.4130902179995053,193.93296539783478,0.0,378318.95879991987,0.0
199,389089,2673.519062,2000,1.3116279266899635,174.58690702915192,0.0,393519.49572066363,0.0
200,391089,2757.927998,2000,1.4449904968736955,125.71413069963455,0.7132282853126526,286679.3520986345,0.0
201,393089,2277.400687,2000,0.6903600963072429,353.211835026741,0.1904364861547947,247711.9229542053,0.0
202,395089,2786.403914,2000,1.5187106743352392,107.77951776981354,0.0,268931.9517404575,0.0
203,395730,1441.385684,641,1.0008597199568565,555.7413250207901,4.585833251476288,0.0,0.0
204,397730,2681.091141,2000,1.3696253692837854,167.89063811302185,0.0,364579.5619538399,0.0
205,399730,2696.486853,2000,1.4311689921603397,157.12645277380943,0.19369995221495628,303482.8500989062,0.0
206,401730,2803.518132,2000,1.540459424212843,98.03275018930435,0.0,307472.7823612207,0.0
207,403730,2387.840925,2000,0.8482852259214042,290.1024967432022,0.0,121371.81926287827,0.0
208,405730,2408.490264,2000,0.8357424044586472,280.4007902741432,3.677957057952881,131406.07643308022,0.0
209,407730,2309.587805,2000,0.6719485574392963,338.0377069115639,0.0,262441.1540485632,0.0
210,409730,2789.109537,2000,1.5773944382757368,103.46753150224686,0.0,254399.7477268077,0.0
211,411730,2750.228258,2000,1.4248678173453475,130.56112825870514,0.0,342410.43718099233,0.0
212,413730,2737.761104,2000,1.4282482397212828,136.63136959075928,0.6458991765975952,311948.67684449384,0.0
213,415730,2713.139999,2000,1.4228443101099653,149.2190659046173,0.06651079282164574,329335.26463510405,0.0
214,417730,2240.0078,2000,0.6534995453527895,373.75467270612717,0.0,277200.363717769,0.0
215,419730,2740.856648,2000,1.5903679276836413,126.89623609185219,0.8642444759607315,280745.7948553467,0.0
216,421730,2732.130871,2000,1.4763794338984695,137.03619316220284,0.7774525880813599,327642.2851804801,0.0
217,423730,2671.800738,2000,1.4000465726860007,171.01863026618958,1.5519581735134125,375775.4812015817,0.0
218,425730,2657.697231,2000,1.4252210208972425,176.8028810620308,1.1323542147874832,346106.8767846423,0.0
219,427730,2732.295336,2000,1.50843568343486,135.18835231661797,0.0,330853.3369779362,0.0
220,429730,2606.154578,2000,1.2405054221566145,211.8345871567726,0.0,467093.98170973803,0.0
221,431730,2712.403098,2000,1.5509121087676097,143.1596428155899,0.0,323596.3520132511,0.0
222,433730,2707.534187,2000,1.5065703716625092,147.7564461529255,0.0,359085.41462297493,0.0
223,435730,2747.073904,2000,1.429356672209222,131.91673904657364,0.19893629476428032,342533.87288576225,0.0
224,437730,2708.157091,2000,1.4237984289852557,151.6442857682705,1.4019256830215454,372073.60091767367,0.0
225,439730,2571.920594,2000,1.280214660086697,226.91693902015686,0.0,445156.64513978554,0.0
226,441730,2620.412034,2000,1.3200597416226503,200.71182399988174,0.0,430894.7461430817,0.0
227,443730,2649.298201,2000,1.4093433426255892,181.80479854345322,1.184578463435173,369500.9612849494,0.0
228,445730,2687.292074,2000,1.4124900924007486,162.6623198390007,0.2676776610314846,343569.6170002005,0.0
229,447730,2697.854369,2000,1.2332593335617175,166.33928194642067,1.110311970114708,453514.34601593827,0.0
230,449730,2731.316952,2000,1.5544546778933617,133.39955359697342,0.0,284285.64109785523,0.0
231,451730,2746.473349,2000,1.6243386787565295,122.3473772406578,0.9719886630773544,294673.34711089625,0.0
232,453730,2724.841922,2000,1.4944030306794525,139.77817073464394,0.7638810575008392,299455.98563043476,0.0
233,455730,2609.806295,2000,1.301554709516672,206.80569112300873,0.0,476737.52719154896,0.0
234,457730,2641.489016,2000,1.4634068343040976,182.95758962631226,1.8428011238574982,328883.8183257851,0.0
235,459730,2645.986276,2000,1.571780190491646,175.33329874277115,0.10538050904870033,271550.93357355794,0.0
236,461730,2656.792978,2000,1.5647248643826448,170.18607258796692,0.9560906141996384,297884.1240125211,0.0
237,463730,2641.908067,2000,1.4860048418429466,181.64633587002754,0.0,319687.5166964787,0.0
238,465730,2677.684839,2000,1.5894197165803174,158.5339978337288,0.0,301481.3385871812,0.0
239,467730,2673.049306,2000,1.505207042827914,165.12001678347588,1.7680725455284119,302926.2700267009,0.0
240,469730,2705.322515,2000,1.4792328319484243,150.30093491077423,1.4675958454608917,326616.6445578591,0.0
241,471730,2711.841497,2000,1.514011534203877,145.19993215799332,0.3394285961985588,344290.23304890963,0.0
242,473730,2650.419566,2000,1.3790367929647185,182.75758624076843,0.2779610641300678,403533.9142019167,0.0
243,475730,2689.98805,2000,1.3823450534439203,162.79008239507675,1.3280577957630157,364838.599393278,0.0
244,477730,2703.621948,2000,1.5161693637018099,149.0778587758541,0.5698097869753838,330585.48508489155,0.0
245,479730,2692.115083,2000,1.338912572583794,163.90640661120415,0.7464122772216797,379673.3639201878,0.0
246,481730,2707.39836,2000,1.4350661488164334,151.4703556895256,0.3933671861886978,313376.0282982478,0.0
247,483730,2698.619227,2000,1.4859170988892103,153.30897644162178,0.0,323492.71308147465,0.0
248,485730,2657.474308,2000,1.3625063473732173,180.03231659531593,0.30297134071588516,384797.29682885506,0.0
249,487730,2757.424649,2000,1.4542090292562915,125.48574060201645,0.29009778052568436,313877.4811969859,0.0
250,489730,2751.661044,2000,1.467936714490507,127.69391387701035,0.3135785087943077,295646.8321261292,0.0
251,491730,2423.852915,2000,0.8236045102308404,273.32619577646255,0.007943817181512713,141116.39181532615,0.0
252,493730,2677.229606,2000,1.4618016307542945,165.20029306411743,0.0,351579.77723551734,0.0
253,495730,2682.069442,2000,1.4524497451942697,163.2608324289322,1.6121472418308258,320592.7327289717,0.0
254,497730,2677.294513,2000,1.4527258752118506,165.62135517597198,1.3346844911575317,349109.9708013235,0.0
255,499730,2697.003514,2000,1.3575376182444174,160.50079464912415,1.0319633036851883,353344.50816713495,0.0
256,501730,2750.928934,2000,1.3814454214158596,132.32368603348732,0.41278552263975143,314974.2605366131,0.0
257,503730,2762.46539,2000,1.3605517750242042,127.52371653914452,0.829496830701828,311656.986817745,0.0
258,505730,2639.195313,2000,1.2407528542504527,195.25178521871567,0.0,445316.5406092394,0.0
259,507730,2723.832994,2000,1.4758304023776252,141.18525758385658,0.0,285034.7685904515,0.0
260,509730,2672.76733,2000,1.339231851736142,173.55843633413315,0.6165269017219543,374255.46411326336,0.0
261,511730,2689.934394,2000,1.534620030903804,154.9629159271717,0.31624987721443176,316335.1792287615,0.0
262,513730,2674.364589,2000,1.4671896294736533,166.36333242058754,0.0,336535.17567069014,0.0
263,515730,2662.685985,2000,1.4721373736043128,171.96056619286537,0.11497447267174721,346014.9770962072,0.0
264,517730,2756.30421,2000,1.4783112333425952,124.85050410032272,0.0,285423.2876603547,0.0
265,519730,2660.751259,2000,1.5575076488176989,168.48653554916382,0.0,305722.75354495406,0.0
266,521730,2678.602751,2000,1.3893396613956865,168.10474544763565,0.29899587854743004,308335.4005365464,0.0
267,523730,2755.264975,2000,1.3835153413548367,130.04430010914803,0.3971625491976738,295043.1640101511,0.0
268,525730,2628.581207,2000,1.5062796223384416,187.11772933602333,0.0,363221.19679881097,0.0
269,527730,2642.209281,2000,1.3903492191424782,186.2902119755745,0.011386481346562505,360436.7843969809,0.0
270,529730,2649.963269,2000,1.3405294506029668,184.89408865571022,0.0,406548.7781373998,0.0
271,531730,2735.042924,2000,1.5811970357853655,130.24605810642242,0.0,282625.2194861199,0.0
272,533730,2675.720515,2000,1.4818084155316382,164.9094857275486,0.5996836349368095,335106.28317078383,0.0
273,535730,2613.532633,2000,1.3983906377849606,200.1158371567726,0.0,440060.35485830624,0.0
274,537730,2733.262554,2000,1.5777320242736357,131.20248913764954,0.0,287112.6955930243,0.0
275,539730,2745.312902,2000,1.5731468851570252,125.42787194252014,0.0,280975.7192812125,0.0
276,541730,2708.135401,2000,1.5571338348244765,144.90170404314995,0.06993137300014496,310317.49290548253,0.0
277,543730,2648.232951,2000,1.4092748522481442,182.05541744828224,0.5228932946920395,406935.49226215365,0.0
278,545730,2678.988423,2000,1.503135341882049,162.208691239357,0.013423970667645335,338079.8045942033,0.0
279,547730,2744.350828,2000,1.508575791440084,129.29878011345863,0.0,271344.9179303495,0.0
280,549730,2675.896624,2000,1.4418308675557363,166.873499751091,0.19857512786984444,344881.1194337952,0.0
281,551730,2741.250218,2000,1.5188300831834096,130.34890964627266,0.6418037414550781,262247.9644540578,0.0
282,553730,2740.984724,2000,1.5079008166018775,131.039097905159,0.0,263511.6308297581,0.0
283,555730,2471.023224,2000,0.9101398132432746,245.4124465584755,0.0,71888.14940538113,0.0
284,556607,1391.6185,877,1.0003069515866898,580.6242674589157,1.7295977473258972,0.0,0.0
